year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2021,Residential,Not Applicable,Dry Goods,Food Safety,Left Out Too Long,1067161.999,6082158176,0,1067161.999
2021,Residential,Not Applicable,Dry Goods,Mistakes & Malfunctions,Cooking Issues,167360.785,953852149.3,0,167360.785
2021,Residential,Not Applicable,Dry Goods,Other,Other,569634.428,3246561156,0,569634.428
2021,Residential,Not Applicable,Dry Goods,Spoiled,Spoiled,1569238.251,8943679842,0,1569238.251
2021,Residential,Not Applicable,Dry Goods,Trimmings & Byproducts,Considered Inedible,291295.4828,1660202672,0,0
2021,Residential,Not Applicable,Dry Goods,Trimmings & Byproducts,Inedible Parts,470641.7188,2682364420,0,470641.7188
2021,Residential,Not Applicable,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,79705.47242,707327381.8,9029.439296,0
2021,Residential,Not Applicable,Fresh Meat & Seafood,Excess,Didn't Taste Good,70423.7727,624959130.7,7977.961377,0
2021,Residential,Not Applicable,Fresh Meat & Seafood,Excess,Didn't Want Leftovers,301856.5878,2678754964,34195.84192,0
2021,Residential,Not Applicable,Fresh Meat & Seafood,Excess,Too Little To Save,59521.99368,528213868.7,6742.952678,0
2021,Residential,Not Applicable,Fresh Meat & Seafood,Food Safety,Food Safety Recall,0,0,0,0
2021,Residential,Not Applicable,Fresh Meat & Seafood,Food Safety,Left Out Too Long,105890.6611,939701651.1,11995.82998,105890.6611
2021,Residential,Not Applicable,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,1469.503051,13040757.61,166.4727426,1469.503051
2021,Residential,Not Applicable,Fresh Meat & Seafood,Other,Other,136856.2042,1214498047,15503.76342,136856.2042
2021,Residential,Not Applicable,Fresh Meat & Seafood,Spoiled,Spoiled,396440.7795,3518120025,44910.81784,396440.7795
2021,Residential,Not Applicable,Fresh Meat & Seafood,Trimmings & Byproducts,Considered Inedible,412652.2549,3661984932,46747.33581,0
2021,Residential,Not Applicable,Fresh Meat & Seafood,Trimmings & Byproducts,Inedible Parts,1309181.511,11618021979,148310.7072,1309181.511
2021,Residential,Not Applicable,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2021,Residential,Not Applicable,Frozen,Excess,Didn't Taste Good,0,0,0,0
2021,Residential,Not Applicable,Frozen,Excess,Didn't Want Leftovers,731147.2225,4619724412,9256.612864,0
2021,Residential,Not Applicable,Frozen,Excess,Too Little To Save,471707.8855,2980467363,5972.008299,0
2021,Residential,Not Applicable,Frozen,Food Safety,Food Safety Recall,0,0,0,0
2021,Residential,Not Applicable,Frozen,Food Safety,Left Out Too Long,0,0,0,0
2021,Residential,Not Applicable,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Residential,Not Applicable,Frozen,Other,Other,117926.9714,745116840.7,1493.002075,117926.9714
2021,Residential,Not Applicable,Frozen,Spoiled,Spoiled,2924588.89,18478897650,37026.45146,2924588.89
2021,Residential,Not Applicable,Frozen,Trimmings & Byproducts,Considered Inedible,0,0,0,0
2021,Residential,Not Applicable,Frozen,Trimmings & Byproducts,Inedible Parts,0,0,0,0
2021,Residential,Not Applicable,Prepared Foods,Date Label Concerns,Date Label Concerns,227528.642,2492523323,5063.528437,0
2021,Residential,Not Applicable,Prepared Foods,Excess,Didn't Taste Good,401453.9812,4397834939,8934.143993,0
2021,Residential,Not Applicable,Prepared Foods,Excess,Didn't Want Leftovers,1598043.611,17506195866,35563.60727,0
2021,Residential,Not Applicable,Prepared Foods,Excess,Too Little To Save,552319.9751,6050536793,12291.58613,0
2021,Residential,Not Applicable,Prepared Foods,Food Safety,Food Safety Recall,0,0,0,0
2021,Residential,Not Applicable,Prepared Foods,Food Safety,Left Out Too Long,470711.9408,5156539769,10475.4429,470711.9408
2021,Residential,Not Applicable,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,43239.7699,473681616.6,962.2779909,43239.7699
2021,Residential,Not Applicable,Prepared Foods,Other,Other,434138.2561,4755883565,9661.515079,434138.2561
2021,Residential,Not Applicable,Prepared Foods,Spoiled,Spoiled,1018085.139,11152885768,22656.94115,1018085.139
2021,Residential,Not Applicable,Prepared Foods,Trimmings & Byproducts,Considered Inedible,359335.5983,3936437856,7996.82187,0
2021,Residential,Not Applicable,Prepared Foods,Trimmings & Byproducts,Inedible Parts,359247.5676,3935473501,7994.862795,359247.5676
2021,Residential,Not Applicable,Produce,Date Label Concerns,Date Label Concerns,107104.7186,325875732.5,27427.61008,0
2021,Residential,Not Applicable,Produce,Excess,Didn't Taste Good,312674.4796,951340206.7,80070.36314,0
2021,Residential,Not Applicable,Produce,Excess,Didn't Want Leftovers,258285.8551,785857928.3,66142.40547,0
2021,Residential,Not Applicable,Produce,Excess,Too Little To Save,172571.7173,525064960.2,44192.542,0
2021,Residential,Not Applicable,Produce,Food Safety,Food Safety Recall,0,0,0,0
2021,Residential,Not Applicable,Produce,Food Safety,Left Out Too Long,467891.8425,1423602984,119818.7642,467891.8425
2021,Residential,Not Applicable,Produce,Mistakes & Malfunctions,Cooking Issues,32126.07983,97746485.3,8226.916636,32126.07983
2021,Residential,Not Applicable,Produce,Other,Other,476526.2707,1449874008,122029.8874,476526.2707
2021,Residential,Not Applicable,Produce,Spoiled,Spoiled,2870894.175,8734953556,735184.8459,2870894.175
2021,Residential,Not Applicable,Produce,Trimmings & Byproducts,Considered Inedible,2035507.264,6193213796,521257.1424,0
2021,Residential,Not Applicable,Produce,Trimmings & Byproducts,Inedible Parts,5833044.338,17747561657,1493738.724,5833044.338
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,58039.82906,108780084.8,0,0
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Excess,Didn't Taste Good,52390.9144,98192710.15,0,0
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Excess,Didn't Want Leftovers,167562.6559,314051233.6,0,0
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Excess,Too Little To Save,66993.23715,125560845.7,0,0
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Food Safety,Food Safety Recall,0,0,0,0
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Food Safety,Left Out Too Long,216916.1631,406551139.1,0,216916.1631
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,996.867293,1868360.235,0,996.867293
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Other,Other,137318.5833,257366835.5,0,137318.5833
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Spoiled,Spoiled,20380.39799,38197587.04,0,20380.39799
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Trimmings & Byproducts,Considered Inedible,115490.7515,216456422.1,0,0
2021,Residential,Not Applicable,Ready-To-Drink Beverages,Trimmings & Byproducts,Inedible Parts,1685837.941,3159650833,0,1685837.941
2021,Retail,Not Applicable,Breads & Bakery,Date Label Concerns,Date Label Concerns,422779.8897,3033333290,0,0
2021,Retail,Not Applicable,Breads & Bakery,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Breads & Bakery,Food Safety,Food Safety Recall,270.8279715,1943118.682,0,270.8279715
2021,Retail,Not Applicable,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,12469.16098,89462914.44,0,12469.16098
2021,Retail,Not Applicable,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,27948.83493,200525459,0,27948.83493
2021,Retail,Not Applicable,Breads & Bakery,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Breads & Bakery,Other,Theft,8124.839145,58293560.45,0,0
2021,Retail,Not Applicable,Breads & Bakery,Spoiled,Spoiled,70062.39028,502679020.5,0,70062.39028
2021,Retail,Not Applicable,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Retail,Not Applicable,Dairy & Eggs,Date Label Concerns,Date Label Concerns,477965.6009,1338243105,3984.058396,0
2021,Retail,Not Applicable,Dairy & Eggs,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Dairy & Eggs,Food Safety,Food Safety Recall,356.97891,999495.7045,2.975579877,356.97891
2021,Retail,Not Applicable,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,81836.84901,229132805.2,682.1469679,81836.84901
2021,Retail,Not Applicable,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,16103.32021,45087255.64,134.2284214,16103.32021
2021,Retail,Not Applicable,Dairy & Eggs,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Dairy & Eggs,Other,Theft,10709.3673,29984871.13,89.2673963,0
2021,Retail,Not Applicable,Dairy & Eggs,Spoiled,Spoiled,126985.7037,355543876.3,1058.482992,126985.7037
2021,Retail,Not Applicable,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Retail,Not Applicable,Dry Goods,Date Label Concerns,Date Label Concerns,63381.79955,396020641.6,0,0
2021,Retail,Not Applicable,Dry Goods,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Dry Goods,Food Safety,Food Safety Recall,249.3096254,1557730.429,0,249.3096254
2021,Retail,Not Applicable,Dry Goods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Dry Goods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2021,Retail,Not Applicable,Dry Goods,Mistakes & Malfunctions,Handling Errors,427508.8528,2671150573,0,427508.8528
2021,Retail,Not Applicable,Dry Goods,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Dry Goods,Other,Theft,7479.288761,46731912.87,0,0
2021,Retail,Not Applicable,Dry Goods,Spoiled,Spoiled,0,0,0,0
2021,Retail,Not Applicable,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Retail,Not Applicable,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,458038.6542,3942226837,62001.23147,0
2021,Retail,Not Applicable,Fresh Meat & Seafood,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Fresh Meat & Seafood,Food Safety,Food Safety Recall,345.6804547,2975187.253,46.79215103,345.6804547
2021,Retail,Not Applicable,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,58650.5192,504790695.5,7939.077595,58650.5192
2021,Retail,Not Applicable,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,33539.01989,288662153.5,4539.923686,33539.01989
2021,Retail,Not Applicable,Fresh Meat & Seafood,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Fresh Meat & Seafood,Other,Theft,10370.41364,89255617.6,1403.764531,0
2021,Retail,Not Applicable,Fresh Meat & Seafood,Spoiled,Spoiled,130416.622,1122464016,17653.51264,130416.622
2021,Retail,Not Applicable,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Retail,Not Applicable,Frozen,Date Label Concerns,Date Label Concerns,15551.00126,97665740.92,159.7836986,0
2021,Retail,Not Applicable,Frozen,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Frozen,Food Safety,Food Safety Recall,77.7550063,488328.7046,0.798918493,77.7550063
2021,Retail,Not Applicable,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Frozen,Mistakes & Malfunctions,Equipment Issues,133275.1654,837014772.2,1369.377991,133275.1654
2021,Retail,Not Applicable,Frozen,Mistakes & Malfunctions,Handling Errors,4273.440714,26838706.18,43.90882308,4273.440714
2021,Retail,Not Applicable,Frozen,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Frozen,Other,Theft,2332.650189,14649861.14,23.96755479,0
2021,Retail,Not Applicable,Frozen,Spoiled,Spoiled,0,0,0,0
2021,Retail,Not Applicable,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Retail,Not Applicable,Prepared Foods,Date Label Concerns,Date Label Concerns,54812.7197,636072674.6,1904.698284,0
2021,Retail,Not Applicable,Prepared Foods,Excess,Overproduction,432935.2433,5023984937,15044.15434,0
2021,Retail,Not Applicable,Prepared Foods,Food Safety,Food Safety Recall,281.4018094,3265519.437,9.778488398,281.4018094
2021,Retail,Not Applicable,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,8749.446942,101532712.6,304.0363016,8749.446942
2021,Retail,Not Applicable,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,2990.759992,34706190.78,103.9265239,2990.759992
2021,Retail,Not Applicable,Prepared Foods,Mistakes & Malfunctions,Handling Errors,4884.205013,56678620.64,169.722228,4884.205013
2021,Retail,Not Applicable,Prepared Foods,Other,Other,2012.208435,23350616.58,69.92263795,2012.208435
2021,Retail,Not Applicable,Prepared Foods,Other,Theft,8442.054283,97965583.1,293.3546519,0
2021,Retail,Not Applicable,Prepared Foods,Spoiled,Spoiled,6342.711285,73603815.92,220.4041574,6342.711285
2021,Retail,Not Applicable,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,41352.86811,479878202.8,1436.979179,41352.86811
2021,Retail,Not Applicable,Produce,Date Label Concerns,Date Label Concerns,1188442.336,3927522609,266629.6449,0
2021,Retail,Not Applicable,Produce,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Produce,Food Safety,Food Safety Recall,828.4302789,2737767.372,185.8601502,828.4302789
2021,Retail,Not Applicable,Produce,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Produce,Mistakes & Malfunctions,Equipment Issues,23621.67633,78064088.64,5299.574898,23621.67633
2021,Retail,Not Applicable,Produce,Mistakes & Malfunctions,Handling Errors,72136.87711,238395425.1,16184.06661,72136.87711
2021,Retail,Not Applicable,Produce,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Produce,Other,Theft,24852.90837,82133021.15,5575.804507,0
2021,Retail,Not Applicable,Produce,Spoiled,Spoiled,346978.3298,1146681832,77845.34938,346978.3298
2021,Retail,Not Applicable,Produce,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,128733.7891,227123585.9,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Excess,Overproduction,0,0,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Food Safety,Food Safety Recall,151.5316357,267345.5719,0,151.5316357
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,18291.31662,32271165.57,0,18291.31662
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,151340.6849,267008679.6,0,151340.6849
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Other,Theft,4545.94907,8020367.157,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2021,Retail,Not Applicable,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Farm,Not Applicable,Dry Goods,Buyer Rejections,Buyer Rejections,9.5238,8146.436251,0,0
2020,Farm,Not Applicable,Dry Goods,Excess,Packhouse Losses (Not Marketable),7.3556,6291.808573,0,0
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Fields Never Harvested (Bad Weather),38635.38783,17615682.98,0,38635.38783
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Fields Never Harvested (Food Safety),1.048967796,425.8810518,0,1.048967796
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Fields Never Harvested (Market Dynamics),138.6276904,70663.089,0,0
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Fields Never Harvested (Other),57.04371514,24855.65744,0,57.04371514
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Fields Never Harvested (Pests/Disease),886.6417986,383734.4989,0,886.6417986
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Left Behind After Harvest (Inedible),35119.01316,94764194.14,0,35119.01316
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Left Behind After Harvest (Marketable),57246.15482,72568414.73,0,0
2020,Farm,Not Applicable,Dry Goods,Not Harvested,Left Behind After Harvest (Not Marketable),40689.918,62278397.15,0,0
2020,Farm,Not Applicable,Dry Goods,Spoiled,Packhouse Losses (Inedible),97.7244,83591.17104,0,97.7244
2020,Farm,Not Applicable,Produce,Buyer Rejections,Buyer Rejections,594931.6851,217997199.6,140004.2794,0
2020,Farm,Not Applicable,Produce,Excess,Packhouse Losses (Not Marketable),318770.8962,146503704.2,68086.32671,0
2020,Farm,Not Applicable,Produce,Not Harvested,Fields Never Harvested (Bad Weather),546500.4457,203289231.8,131463.3002,546500.4457
2020,Farm,Not Applicable,Produce,Not Harvested,Fields Never Harvested (Food Safety),10.81862529,8365.702393,1.179824656,10.81862529
2020,Farm,Not Applicable,Produce,Not Harvested,Fields Never Harvested (Market Dynamics),5064.176201,3980084.464,952.8857311,0
2020,Farm,Not Applicable,Produce,Not Harvested,Fields Never Harvested (Other),11607.64434,3376096.186,2377.943858,11607.64434
2020,Farm,Not Applicable,Produce,Not Harvested,Fields Never Harvested (Pests/Disease),30601.26435,14133810.29,4246.090125,30601.26435
2020,Farm,Not Applicable,Produce,Not Harvested,Left Behind After Harvest (Inedible),4662924.173,3491286196,933879.0866,4662924.173
2020,Farm,Not Applicable,Produce,Not Harvested,Left Behind After Harvest (Marketable),3567178.997,2491882808,724916.5008,0
2020,Farm,Not Applicable,Produce,Not Harvested,Left Behind After Harvest (Not Marketable),4325672.744,3111713074,736372.3087,0
2020,Farm,Not Applicable,Produce,Spoiled,Packhouse Losses (Inedible),1914057.517,1164645454,327612.184,1914057.517
2020,Foodservice,Bars And Taverns,Breads & Bakery,Date Label Concerns,Date Label Concerns,116.5694827,563318.4312,0,0
2020,Foodservice,Bars And Taverns,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,25.14288028,121502.1937,0,25.14288028
2020,Foodservice,Bars And Taverns,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,2.608998947,12607.90697,0,2.608998947
2020,Foodservice,Bars And Taverns,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,22.51538362,108804.8971,0,22.51538362
2020,Foodservice,Bars And Taverns,Breads & Bakery,Other,Other,0,0,0,0
2020,Foodservice,Bars And Taverns,Breads & Bakery,Spoiled,Spoiled,144.1456793,696579.5508,0,144.1456793
2020,Foodservice,Bars And Taverns,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,51.5502681,249115.0812,51.5502681,51.5502681
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Date Label Concerns,Date Label Concerns,107.3448751,572581.8399,0.904167805,0
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,32.12916085,171378.2238,0.270624497,32.12916085
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,3.494099239,18637.66453,0.02943086,3.494099239
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,4.198073153,22392.68943,0.035360445,4.198073153
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Other,Other,2.202183399,11746.53397,0.01854903,2.202183399
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Spoiled,Spoiled,19.64700466,104797.9055,0.165487072,19.64700466
2020,Foodservice,Bars And Taverns,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,3.445691419,18379.45528,3.445691419,3.445691419
2020,Foodservice,Bars And Taverns,Dry Goods,Date Label Concerns,Date Label Concerns,140.8844562,468207.6687,0,0
2020,Foodservice,Bars And Taverns,Dry Goods,Mistakes & Malfunctions,Cooking Issues,55.49908517,184442.6134,0,55.49908517
2020,Foodservice,Bars And Taverns,Dry Goods,Mistakes & Malfunctions,Equipment Issues,2.949710315,9802.905356,0,2.949710315
2020,Foodservice,Bars And Taverns,Dry Goods,Mistakes & Malfunctions,Handling Errors,18.2651527,60701.40593,0,18.2651527
2020,Foodservice,Bars And Taverns,Dry Goods,Other,Other,0.591086554,1964.384611,0,0.591086554
2020,Foodservice,Bars And Taverns,Dry Goods,Spoiled,Spoiled,48.52409223,161262.3047,0,48.52409223
2020,Foodservice,Bars And Taverns,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,41.5597051,138117.2428,41.5597051,41.5597051
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,217.2183903,1082924.848,29.58020648,0
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,127.4600316,635441.7558,17.3571586,127.4600316
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,3.343719176,16669.84354,0.455338535,3.343719176
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,19.61801662,97804.04704,2.671527864,19.61801662
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Other,Other,3.881177207,19349.29741,0.5285281,3.881177207
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Spoiled,Spoiled,202.4453087,1009274.835,27.56844861,202.4453087
2020,Foodservice,Bars And Taverns,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,160.7463909,801388.228,160.7463909,160.7463909
2020,Foodservice,Bars And Taverns,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Bars And Taverns,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Bars And Taverns,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Bars And Taverns,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Bars And Taverns,Frozen,Other,Other,0,0,0,0
2020,Foodservice,Bars And Taverns,Frozen,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Bars And Taverns,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Excess,Catering Overproduction,2184.104344,23632676.97,78.90287536,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Excess,Overproduction,2592.793601,28054819.73,93.66716885,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Excess,Plate Waste,10623.79842,114952748,383.7949615,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Other,Other,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Bars And Taverns,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Bars And Taverns,Produce,Date Label Concerns,Date Label Concerns,66.59274817,232445.508,15.05841346,0
2020,Foodservice,Bars And Taverns,Produce,Mistakes & Malfunctions,Cooking Issues,52.14921581,182029.5947,11.79234188,52.14921581
2020,Foodservice,Bars And Taverns,Produce,Mistakes & Malfunctions,Equipment Issues,0.248156901,866.2047837,0.056114957,0.248156901
2020,Foodservice,Bars And Taverns,Produce,Mistakes & Malfunctions,Handling Errors,4.696460543,16393.24381,1.061996187,4.696460543
2020,Foodservice,Bars And Taverns,Produce,Other,Other,1.524477141,5321.268055,0.34472533,1.524477141
2020,Foodservice,Bars And Taverns,Produce,Spoiled,Spoiled,111.8929759,390568.3476,25.3020147,111.8929759
2020,Foodservice,Bars And Taverns,Produce,Trimmings & Byproducts,Trimmings & Byproducts,347.8389697,1214150.313,347.8389697,347.8389697
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Bars And Taverns,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Business & Industry,Breads & Bakery,Date Label Concerns,Date Label Concerns,853.2498987,3114002.13,0,0
2020,Foodservice,Business & Industry,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,75.86939611,276891.2852,0,75.86939611
2020,Foodservice,Business & Industry,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,59.28768046,216375.0192,0,59.28768046
2020,Foodservice,Business & Industry,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,35.23845785,128605.5035,0,35.23845785
2020,Foodservice,Business & Industry,Breads & Bakery,Other,Other,146.6397676,535173.2819,0,146.6397676
2020,Foodservice,Business & Industry,Breads & Bakery,Spoiled,Spoiled,198.2434327,723504.8873,0,198.2434327
2020,Foodservice,Business & Industry,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,301.0804865,1098816.745,301.0804865,301.0804865
2020,Foodservice,Business & Industry,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1427.995031,4807879.273,12.02802771,0
2020,Foodservice,Business & Industry,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,33.18887504,111742.7589,0.279550489,33.18887504
2020,Foodservice,Business & Industry,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,374.2714019,1260124.634,3.152494719,374.2714019
2020,Foodservice,Business & Industry,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,24.19678781,81467.5346,0.203809977,24.19678781
2020,Foodservice,Business & Industry,Dairy & Eggs,Other,Other,182.2323261,613553.272,1.534946145,182.2323261
2020,Foodservice,Business & Industry,Dairy & Eggs,Spoiled,Spoiled,308.4138622,1038390.599,2.597775483,308.4138622
2020,Foodservice,Business & Industry,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,144.2929282,485816.1015,144.2929282,144.2929282
2020,Foodservice,Business & Industry,Dry Goods,Date Label Concerns,Date Label Concerns,3284.876888,9452870.216,0,0
2020,Foodservice,Business & Industry,Dry Goods,Mistakes & Malfunctions,Cooking Issues,662.8998758,1907622.936,0,662.8998758
2020,Foodservice,Business & Industry,Dry Goods,Mistakes & Malfunctions,Equipment Issues,203.0467754,584306.4692,0,203.0467754
2020,Foodservice,Business & Industry,Dry Goods,Mistakes & Malfunctions,Handling Errors,244.4466563,703442.6542,0,244.4466563
2020,Foodservice,Business & Industry,Dry Goods,Other,Other,46.69930797,134386.3142,0,46.69930797
2020,Foodservice,Business & Industry,Dry Goods,Spoiled,Spoiled,278.5906169,801698.5218,0,278.5906169
